date,WY,WYD,P,CUM_P,Q_P300,Q_P301,ET,S,R,UPPER_R,LOWER_R
7/14/2004,2004,288,0,734.5928159,,0.129774194,3.389564293,1641.016111,0,0,0
7/15/2004,2004,289,0,734.5928159,,0.125419355,3.229484472,1637.661207,0,0,0
7/16/2004,2004,290,0,734.5928159,,0.121064516,3.277824213,1634.262319,0,0,0
7/17/2004,2004,291,0,734.5928159,,0.114967742,3.227528838,1630.919822,0,0,0
7/18/2004,2004,292,0,734.5928159,,0.113225806,2.694202409,1628.112394,0,0,0
7/19/2004,2004,293,0,734.5928159,,0.110612903,3.062344731,1624.939436,0,0,0
7/20/2004,2004,294,0,734.5928159,,0.108,3.38067527,1621.450761,0,0,0
7/21/2004,2004,295,0,734.5928159,,0.103645161,3.424050807,1617.923065,0,0,0
7/22/2004,2004,296,0,734.5928159,,0.10016129,3.305907601,1614.516996,0,0,0
7/23/2004,2004,297,0,734.5928159,,0.094935484,3.305001676,1611.117059,0,0,0
7/24/2004,2004,298,0,734.5928159,,0.091451613,3.415801104,1607.609806,0,0,0
7/25/2004,2004,299,0,734.5928159,,0.087096774,3.50587058,1604.016839,0,0,0
7/26/2004,2004,300,0,734.5928159,,0.082741935,3.461640925,1600.472456,0,0,0
7/27/2004,2004,301,0,734.5928159,,0.081,3.383458362,1597.007998,0,0,0
7/28/2004,2004,302,0,734.5928159,,0.078387097,3.325980562,1593.60363,0,0,0
7/29/2004,2004,303,0,734.5928159,,0.078387097,3.362282589,1590.16296,0,0,0
7/30/2004,2004,304,0,734.5928159,,0.076645161,3.291464298,1586.794851,0,0,0
7/31/2004,2004,305,0,734.5928159,,0.074032258,3.252154053,1583.468664,0,0,0
8/1/2004,2004,306,0,734.5928159,,0.071419355,3.226237302,1580.171008,0,0,0
8/2/2004,2004,307,0,734.5928159,,0.071419355,3.195355089,1576.904233,0,0,0
8/3/2004,2004,308,0,734.5928159,,0.071419355,3.130801407,1573.702013,0,0,0
8/4/2004,2004,309,0,734.5928159,,0.068806452,3.196139954,1570.437066,0,0,0
8/5/2004,2004,310,0,734.5928159,,0.064451613,3.145507158,1567.227107,0,0,0
8/6/2004,2004,311,0,734.5928159,,0.062709677,3.123849881,1564.040548,0,0,0
8/7/2004,2004,312,0,734.5928159,,0.060967742,3.224713364,1560.754867,0,0,0
8/8/2004,2004,313,0,734.5928159,,0.054870968,3.266679758,1557.433316,0,0,0
8/9/2004,2004,314,0,734.5928159,,0.049645161,3.366244682,1554.017426,0,0,0
8/10/2004,2004,315,0,734.5928159,,0.047903226,3.318298211,1550.651225,0,0,0
8/11/2004,2004,316,0,734.5928159,,0.043548387,3.284977002,1547.322699,0,0,0
8/12/2004,2004,317,0,734.5928159,,0.040935484,2.615126105,1544.666638,0,0,0
8/13/2004,2004,318,0,734.5928159,,0.040064516,3.143685376,1541.482888,0,0,0
8/14/2004,2004,319,0,734.5928159,,0.038322581,3.050738953,1538.393826,0,0,0
8/15/2004,2004,320,0,734.5928159,,0.040064516,2.91453389,1535.439228,0,0,0
8/16/2004,2004,321,0,734.5928159,,0.040064516,2.748453277,1532.65071,0,0,0
8/17/2004,2004,322,0,734.5928159,,0.037451613,3.036654759,1529.576604,0,0,0
8/18/2004,2004,323,0,734.5928159,,0.035709677,2.96779536,1526.573099,0,0,0
8/19/2004,2004,324,0,734.5928159,,0.033967742,2.664747178,1523.874384,0,0,0
8/20/2004,2004,325,0,734.5928159,,0.033096774,2.903552076,1520.937735,0,0,0
8/21/2004,2004,326,1.573003888,736.1658197,,0.030483871,2.272118889,1520.208136,1.573003888,1.573003888,1.573003888
8/22/2004,2004,327,1.573003888,737.7388236,,0.032225806,1.710136879,1520.038777,1.573003888,1.573003888,1.573003888
8/23/2004,2004,328,0,737.7388236,,0.039193548,1.879083159,1518.120501,0,0,0
8/24/2004,2004,329,0,737.7388236,,0.047903226,2.282092833,1515.790505,0,0,0
8/25/2004,2004,330,0,737.7388236,,0.045290323,2.744025741,1513.001188,0,0,0
8/26/2004,2004,331,0,737.7388236,,0.036580645,2.704423595,1510.260184,0,0,0
8/27/2004,2004,332,0,737.7388236,,0.033096774,2.726004616,1507.501083,0,0,0
8/28/2004,2004,333,0,737.7388236,,0.028741935,2.849316576,1504.623024,0,0,0
8/29/2004,2004,334,0,737.7388236,,0.027,2.712815316,1501.883209,0,0,0
8/30/2004,2004,335,0,737.7388236,,0.026129032,2.83593127,1499.021149,0,0,0
8/31/2004,2004,336,0,737.7388236,,0.024387097,2.831708937,1496.165053,0,0,0
9/1/2004,2004,337,0,737.7388236,,0.01916129,2.812687931,1493.333203,0,0,0
9/2/2004,2004,338,0,737.7388236,,0.01916129,2.655889833,1490.658152,0,0,0
9/3/2004,2004,339,0,737.7388236,,0.01916129,2.060660476,1488.578331,0,0,0
9/4/2004,2004,340,0,737.7388236,,0.01916129,2.386078969,1486.17309,0,0,0
9/5/2004,2004,341,0,737.7388236,,0.018290323,2.595802481,1483.558997,0,0,0
9/6/2004,2004,342,0,737.7388236,,0.017419355,2.645543211,1480.896035,0,0,0
9/7/2004,2004,343,0,737.7388236,,0.017419355,2.625747243,1478.252868,0,0,0
9/8/2004,2004,344,0,737.7388236,,0.018290323,2.678702913,1475.555875,0,0,0
9/9/2004,2004,345,0,737.7388236,,0.018290323,2.547509864,1472.990075,0,0,0
9/10/2004,2004,346,0,737.7388236,,0.015677419,2.473020273,1470.501377,0,0,0
9/11/2004,2004,347,0,737.7388236,,0.014806452,2.442209998,1468.044361,0,0,0
9/12/2004,2004,348,0,737.7388236,,0.014806452,2.334841324,1465.694713,0,0,0
9/13/2004,2004,349,3.146007777,740.8848314,,0.015677419,2.317843258,1466.5072,3.146007777,3.146007777,3.146007777
9/14/2004,2004,350,0,740.8848314,,0.014806452,2.278269089,1464.214125,0,0,0
9/15/2004,2004,351,0,740.8848314,,0.013064516,2.334773814,1461.866286,0,0,0
9/16/2004,2004,352,0,740.8848314,,0.012193548,2.331034956,1459.523058,0,0,0
9/17/2004,2004,353,0,740.8848314,,0.012193548,2.28131737,1457.229547,0,0,0
9/18/2004,2004,354,0,740.8848314,,0.013935484,0.925682843,1456.289928,0,0,0
9/19/2004,2004,355,0,740.8848314,,0.014806452,0.718052547,1455.557069,0,0,0
9/20/2004,2004,356,0,740.8848314,,0.015677419,1.141865378,1454.399527,0,0,0
9/21/2004,2004,357,6.292015553,747.176847,,0.024387097,0.740064553,1459.927091,6.292015553,6.292015553,6.292015553
9/22/2004,2004,358,0,747.176847,,0.01916129,1.930230895,1457.977698,0,0,0
9/23/2004,2004,359,0,747.176847,,0.017419355,2.147064124,1455.813215,0,0,0
9/24/2004,2004,360,3.932509721,751.1093567,,0.015677419,2.133232779,1457.596814,3.932509721,3.932509721,3.932509721
9/25/2004,2004,361,0,751.1093567,,0.014806452,1.935708812,1455.646299,0,0,0
9/26/2004,2004,362,0,751.1093567,,0.013064516,2.078723944,1453.554511,0,0,0
9/27/2004,2004,363,0,751.1093567,,0.013064516,1.892870191,1451.648576,0,0,0
9/28/2004,2004,364,0,751.1093567,,0.012193548,1.689791033,1449.946591,0,0,0
9/29/2004,2004,365,0,751.1093567,,0.012193548,1.49995159,1448.434446,0,0,0
9/30/2004,2004,366,0,751.1093567,,0.013064516,1.312951058,1447.108431,0,0,0
10/1/2004,2005,1,0,0,,0.012193548,1.808091844,1445.288145,0,0,0
10/2/2004,2005,2,0,0,,0.012193548,1.984658269,1443.291293,0,0,0
10/3/2004,2005,3,0,0,,0.012193548,1.748975202,1441.530125,0,0,0
10/4/2004,2005,4,0,0,,0.013064516,1.741670137,1439.77539,0,0,0
10/5/2004,2005,5,0,0,,0.013064516,1.728691065,1438.033635,0,0,0
10/6/2004,2005,6,0,0,,0.013935484,1.840036826,1436.179662,0,0,0
10/7/2004,2005,7,0,0,,0.013935484,2.112053248,1434.053673,0,0,0
10/8/2004,2005,8,0,0,,0.013935484,2.11590486,1431.923833,0,0,0
10/9/2004,2005,9,0,0,,0.013935484,1.757399782,1430.152498,0,0,0
10/10/2004,2005,10,0,0,,0.014806452,1.751624221,1428.386067,0,0,0
10/11/2004,2005,11,0,0,,0.013064516,1.755245277,1426.617757,0,0,0
10/12/2004,2005,12,0,0,,0.011322581,1.579648561,1425.026786,0,0,0
10/13/2004,2005,13,0,0,,0.010451613,1.78158959,1423.234745,0,0,0
10/14/2004,2005,14,0,0,,0.011322581,1.709996915,1421.513426,0,0,0
10/15/2004,2005,15,0,0,,0.011322581,1.508142929,1419.99396,0,0,0
10/16/2004,2005,16,0,0,,0.011322581,1.813805462,1418.168832,0,0,0
10/17/2004,2005,17,44.04410887,44.04410887,,0.043548387,0.199862908,1461.96953,44.04410887,44.04410887,44.04410887
10/18/2004,2005,18,18.87604666,62.92015553,,0.126290323,0.443895329,1480.275391,2.946293334,18.87604666,18.87604666
10/19/2004,2005,19,60.5606497,123.4808052,,0.389322581,0.026459061,1540.420259,0,60.5606497,60.5606497
10/20/2004,2005,20,36.17908943,159.6598947,,1.054741935,0.07236854,1575.472238,0,36.17908943,36.17908943
10/21/2004,2005,21,0,159.6598947,,0.46683871,0.154154881,1574.851244,0,0,0
10/22/2004,2005,22,0,159.6598947,,0.286548387,0.476976983,1574.087719,0,0,0
10/23/2004,2005,23,0,159.6598947,,0.25083871,0.59820919,1573.238671,0,0,0
10/24/2004,2005,24,7.865019442,167.5249141,,0.314419355,0.517712778,1580.271558,0,7.865019442,7.865019442
10/25/2004,2005,25,0,167.5249141,,0.38583871,0.840889606,1579.04483,0,0,0
10/26/2004,2005,26,34.60608554,202.1309997,,0.347516129,0.015379646,1613.288019,0,34.60608554,34.60608554
10/27/2004,2005,27,19.6625486,221.7935483,,0.34316129,0.074387906,1632.533019,0,19.6625486,19.6625486
10/28/2004,2005,28,0,221.7935483,,0.297,0.09023073,1632.145788,0,0,0
10/29/2004,2005,29,0,221.7935483,,0.317032258,0.422789818,1631.405966,0,0,0
10/30/2004,2005,30,0,221.7935483,,0.345774194,1.167095609,1629.893096,0,0,0
10/31/2004,2005,31,0,221.7935483,,0.33183871,0.841603663,1628.719654,0,0,0
11/1/2004,2005,32,0,221.7935483,,0.313548387,1.298156241,1627.107949,0,0,0
11/2/2004,2005,33,0,221.7935483,,0.317903226,1.438119625,1625.351926,0,0,0
11/3/2004,2005,34,0,221.7935483,,0.306580645,0.61852658,1624.426819,0,0,0
11/4/2004,2005,35,0,221.7935483,,0.295258065,0.507601876,1623.623959,0,0,0
11/5/2004,2005,36,0,221.7935483,,0.278709677,1.18805505,1622.157195,0,0,0
11/6/2004,2005,37,0,221.7935483,,0.292645161,1.532098805,1620.332451,0,0,0
11/7/2004,2005,38,0,221.7935483,,0.323129032,0.729406069,1619.279915,0,0,0
11/8/2004,2005,39,0,221.7935483,,0.350129032,0.178535912,1618.751251,0,0,0
11/9/2004,2005,40,0,221.7935483,,0.345774194,1.146965889,1617.25851,0,0,0
11/10/2004,2005,41,0,221.7935483,,0.344903226,0.997442495,1615.916165,0,0,0
11/11/2004,2005,42,13.37053305,235.1640813,,0.366677419,0.506415167,1628.413605,0,13.37053305,13.37053305
11/12/2004,2005,43,0,235.1640813,,0.360580645,0.565473982,1627.487551,0,0,0
11/13/2004,2005,44,0,235.1640813,,0.351,1.027072698,1626.109478,0,0,0
11/14/2004,2005,45,0,235.1640813,,0.335322581,1.006952929,1624.767202,0,0,0
11/15/2004,2005,46,0,235.1640813,,0.31616129,1.094082146,1623.356959,0,0,0
11/16/2004,2005,47,0,235.1640813,,0.309193548,0.993305542,1622.05446,0,0,0
11/17/2004,2005,48,0,235.1640813,,0.293516129,1.003342254,1620.757601,0,0,0
11/18/2004,2005,49,0,235.1640813,,0.284806452,1.036357168,1619.436438,0,0,0
11/19/2004,2005,50,0,235.1640813,,0.276967742,1.02096916,1618.138501,0,0,0
11/20/2004,2005,51,0,235.1640813,,0.265645161,0.911056847,1616.961799,0,0,0
11/21/2004,2005,52,0,235.1640813,,0.256064516,0.673270108,1616.032464,0,0,0
11/22/2004,2005,53,4.719011665,239.883093,,0.256064516,0.876827211,1619.618584,0,4.719011665,4.719011665
11/23/2004,2005,54,0,239.883093,,0.256064516,0.850593275,1618.511926,0,0,0
11/24/2004,2005,55,0,239.883093,,0.240387097,0.921725935,1617.349813,0,0,0
11/25/2004,2005,56,0,239.883093,,0.239516129,0.972344506,1616.137953,0,0,0
11/26/2004,2005,57,0,239.883093,,0.239516129,0.964650963,1614.933786,0,0,0
11/27/2004,2005,58,29.10057193,268.9836649,,0.297,0.24147299,1643.495885,0,12.80238832,24.5840404
11/28/2004,2005,59,0,268.9836649,,0.297,0.572060949,1642.626824,0,0,0
11/29/2004,2005,60,0,268.9836649,,0.246483871,0.712311637,1641.668028,0,0,0
11/30/2004,2005,61,0,268.9836649,,0.238645161,0.763982218,1640.665401,0,0,0
12/1/2004,2005,62,0,268.9836649,,0.234290323,0.768149414,1639.662961,0,0,0
12/2/2004,2005,63,0,268.9836649,,0.229935484,0.763354059,1638.669672,0,0,0
12/3/2004,2005,64,0,268.9836649,,0.226451613,0.881919821,1637.5613,0,0.79049334,0.21744789
12/4/2004,2005,65,0,268.9836649,,0.226451613,0.792243073,1636.542605,0,0.251968908,0.078138618
12/5/2004,2005,66,0,268.9836649,,0.226451613,0.747742047,1635.568412,0,0.868623552,0.243657792
12/6/2004,2005,67,0,268.9836649,,0.225580645,0.747300841,1634.59553,0,0,0
12/7/2004,2005,68,35.39258749,304.3762524,,0.260419355,0.070610471,1669.657088,0,2.158440737,28.5573167
12/8/2004,2005,69,6.292015553,310.6682679,,0.295258065,0.267445361,1675.3864,0,0,0.273502195
12/9/2004,2005,70,0,310.6682679,,0.300483871,0.835558653,1674.250358,0,0,0
12/10/2004,2005,71,0,310.6682679,,0.306580645,1.01581758,1672.927959,0,0,0.387721642
12/11/2004,2005,72,0,310.6682679,,0.303096774,1.036001107,1671.588861,0,0,0.659872936
12/12/2004,2005,73,0,310.6682679,,0.297870968,0.911550781,1670.37944,0,0,0.05218478
12/13/2004,2005,74,0,310.6682679,,0.292645161,0.877918412,1669.208876,0,0,0
12/14/2004,2005,75,0,310.6682679,,0.287419355,1.026449691,1667.895007,0,0,0
12/15/2004,2005,76,0,310.6682679,,0.282193548,0.956770125,1666.656043,0,0,0
12/16/2004,2005,77,0,310.6682679,,0.276967742,1.051214633,1665.327861,0,0,0
12/17/2004,2005,78,0,310.6682679,,0.271741935,0.883369924,1664.172749,0,0,0
12/18/2004,2005,79,0,310.6682679,,0.266516129,0.910765983,1662.995467,0,0,0
12/19/2004,2005,80,0,310.6682679,,0.26216129,0.913183823,1661.820122,0,0,0
12/20/2004,2005,81,0,310.6682679,,0.26216129,0.901433092,1660.656528,0,0,0
12/21/2004,2005,82,0,310.6682679,,0.265645161,0.808671569,1659.582211,0,0,0
12/22/2004,2005,83,0,310.6682679,,0.26216129,0.739718634,1658.580331,0,0,0
12/23/2004,2005,84,0,310.6682679,,0.257806452,0.697895484,1657.624629,0,14.64017515,4.312753658
12/24/2004,2005,85,0,310.6682679,,0.255193548,0.791171773,1656.578264,0,0,0
12/25/2004,2005,86,0,310.6682679,,0.251709677,0.745560169,1655.580994,0,0,0
12/26/2004,2005,87,4.719011665,315.3872796,,0.247354839,0.559560377,1659.49309,0,3.815843709,4.349633739
12/27/2004,2005,88,13.37053305,328.7578127,,0.413709677,0.081481814,1672.368432,0,1.785960307,9.620942527
12/28/2004,2005,89,19.6625486,348.4203613,,0.449419355,0.045172771,1691.536388,0,3.382207479,13.76100597
12/29/2004,2005,90,14.15703499,362.5773963,,0.31616129,0.064125389,1705.313137,0,0,8.487849607
12/30/2004,2005,91,73.14468081,435.7220771,,0.340548387,0.037906809,1778.079362,0,16.77399018,57.16032596
12/31/2004,2005,92,79.43669636,515.1587734,,0.384967742,0.062027907,1857.069063,0,0,41.89913294
1/1/2005,2005,93,16.59519102,531.7539645,,0.324870968,0.12923173,1873.210151,0,0,8.997484202
1/2/2005,2005,94,0,531.7539645,,0.317903226,0.117287737,1872.77496,0,0,0
1/3/2005,2005,95,18.56144588,550.3154103,,0.315290323,0.081756644,1890.939359,0,0,1.165003522
1/4/2005,2005,96,0,550.3154103,,0.312677419,0.080452428,1890.546229,0,0,0
1/5/2005,2005,97,0,550.3154103,,0.309193548,0.292834853,1889.944201,0,0,0
1/6/2005,2005,98,0,550.3154103,,0.303096774,0.477373021,1889.163731,0,0,0
1/7/2005,2005,99,53.4821322,603.7975425,,0.328354839,0.030682977,1942.286826,0,11.1658684,35.83386598
1/8/2005,2005,100,51.90912831,655.7066709,,0.557419355,0.067770017,1993.570764,0,0,21.10208051
1/9/2005,2005,101,39.32509721,695.0317681,,2.694774194,0.101844449,2030.099243,0,3.305665008,22.31853851
1/10/2005,2005,102,37.75209332,732.7838614,,5.200548387,0.159579967,2062.491208,0,8.685071467,30.5771219
1/11/2005,2005,103,16.51654083,749.3004022,,3.16683871,0.089682845,2075.751227,0,0,0.983670467
1/12/2005,2005,104,0,749.3004022,,1.748903226,0.137509048,2073.864815,9.2,7.05296908,4.94926618
1/13/2005,2005,105,0,749.3004022,,1.34216129,0.199212921,2072.323441,13.9,8.70084592,4.18928632
1/14/2005,2005,106,0,749.3004022,,1.184516129,0.87187619,2070.267048,10.66,7.89760688,5.27280248
1/15/2005,2005,107,0,749.3004022,,1.110483871,1.005750983,2068.150814,8.06,6.65950092,5.14407882
1/16/2005,2005,108,0,749.3004022,,1.077387097,1.226705869,2065.846721,3.5,2.4017176,1.4094796
1/17/2005,2005,109,0,749.3004022,,1.056483871,1.260341245,2063.529896,1.74,1.91444928,1.91238288
1/18/2005,2005,110,0,749.3004022,,1.048645161,1.429182134,2061.052068,1.13,2.34218756,2.95484726
1/19/2005,2005,111,0,749.3004022,,1.086096774,1.268764688,2058.697207,0,0.09356328,0.29260188
1/20/2005,2005,112,0,749.3004022,,1.130516129,1.185137575,2056.381553,1.61,1.82597368,1.86126028
1/21/2005,2005,113,0,749.3004022,,1.140967742,1.123745034,2054.11684,2.4,2.37879492,2.19742782
1/22/2005,2005,114,0,749.3004022,,1.149677419,1.167031453,2051.800131,1.62,1.85070188,1.89533498
1/23/2005,2005,115,0,749.3004022,,1.161870968,1.154579893,2049.483681,1.19,1.02138128,0.82365488
1/24/2005,2005,116,0,749.3004022,,1.154903226,0.817166503,2047.511611,1.57,1.67215548,1.63262058
1/25/2005,2005,117,3.932509721,753.2329119,,1.310806452,0.630273762,2049.50304,6.592171087,10.13144456,8.534922861
1/26/2005,2005,118,43.25760693,796.4905189,,2.133870968,0.087517847,2090.539258,0,11.04782461,22.93554121
1/27/2005,2005,119,0,796.4905189,,1.885645161,0.086164781,2088.567449,0,0,0
1/28/2005,2005,120,22.02205444,818.5125733,,1.619129032,0.03578301,2108.934591,0,0.619868837,5.051996837
1/29/2005,2005,121,0,818.5125733,,1.406612903,0.082650183,2107.445328,0,0,0
1/30/2005,2005,122,0,818.5125733,,1.345645161,0.224837606,2105.874845,1.34,3.27212596,4.49629366
1/31/2005,2005,123,0,818.5125733,,1.314290323,1.113547718,2103.447007,1.45,1.90085892,2.10742182
2/1/2005,2005,124,0,818.5125733,,1.221096774,1.260535429,2100.965375,2.22,2.17412136,1.98844956
2/2/2005,2005,125,0,818.5125733,,1.109612903,1.253570858,2098.602191,2.77,2.28338788,1.75896598
2/3/2005,2005,126,0,818.5125733,,1.068677419,1.344185721,2096.189328,2.79,2.90455916,2.78863586
2/4/2005,2005,127,0,818.5125733,,1.059096774,1.293384831,2093.836846,2.03,1.43051272,0.88059412
2/5/2005,2005,128,0,818.5125733,,1.049516129,1.254213324,2091.533117,1.518828564,1.28322016,0.66292936
2/6/2005,2005,129,0,818.5125733,,1.039064516,0.399417062,2090.094635,0,0.6988608,0.1835568
2/7/2005,2005,130,0,818.5125733,,1.029483871,0.580796042,2088.484355,0,0,0
2/8/2005,2005,131,0,818.5125733,,1.019903226,1.220530403,2086.243922,0,0.2747548,0.4996558
2/9/2005,2005,132,0,818.5125733,,1.009451613,1.201986128,2084.032484,0,0.82489992,0.73364532
2/10/2005,2005,133,0,818.5125733,,0.999870968,1.121640521,2081.910972,0,2.03289672,2.31445812
2/11/2005,2005,134,5.505513609,824.0180869,,1.064322581,0.572769043,2085.779394,0,5.660259649,6.682431949
2/12/2005,2005,135,5.505513609,829.5236005,,1.484129032,0.55144407,2089.249335,0,9.678567209,8.015649209
2/13/2005,2005,136,0,829.5236005,,1.364806452,0.804586997,2087.079942,0,8.87903276,4.33869146
2/14/2005,2005,137,0,829.5236005,,1.321258065,0.919499943,2084.839184,0,1.50268896,1.48285416
2/15/2005,2005,138,0,829.5236005,,1.616516129,0.282557836,2082.94011,0,0,0
2/16/2005,2005,139,0,829.5236005,,2.247096774,0.882756048,2079.810257,0,4.8441292,3.1128082
2/17/2005,2005,140,0,829.5236005,,1.889129032,0.954290481,2076.966837,0,10.156221,4.6759035
2/18/2005,2005,141,21.23555249,850.759153,,1.862129032,0.056963933,2096.283297,0,2.092220893,12.51213063
2/19/2005,2005,142,20.44905055,871.2082036,,1.825548387,0.068593707,2114.838205,0,0,9.244096068
2/20/2005,2005,143,24.38156027,895.5897638,,1.863,0.112176977,2137.244588,0,0,6.746102949
2/21/2005,2005,144,34.60608554,930.1958494,,2.258419355,0.118337043,2169.473918,0,0,14.68623208
2/22/2005,2005,145,0,930.1958494,,2.065064516,0.129063106,2167.27979,0,0,0
2/23/2005,2005,146,0,930.1958494,,1.757612903,0.429905728,2165.092271,0,0,0
2/24/2005,2005,147,0,930.1958494,,1.671387097,0.681508238,2162.739376,0,0,1.51682646
2/25/2005,2005,148,0,930.1958494,,1.630451613,1.027469907,2160.081455,0,0,0
2/26/2005,2005,149,0,930.1958494,,1.591258065,0.964770913,2157.525426,0,0.811069492,2.09288502
2/27/2005,2005,150,0,930.1958494,,1.592129032,1.090197534,2154.843099,0,0,0.91675546
2/28/2005,2005,151,21.23555249,951.4314019,,1.777645161,0.441737037,2173.859269,0,0,8.739017532
3/1/2005,2005,152,0,951.4314019,,1.672258065,1.022244257,2171.164767,0,0,0.45728384
3/2/2005,2005,153,0,951.4314019,,1.667903226,0.965172435,2168.531691,0,0,0.45863014
3/3/2005,2005,154,0,951.4314019,,1.692290323,1.330336673,2165.509064,1.15,1.314127,1.3460545
3/4/2005,2005,155,7.078517497,958.5099194,,1.779387097,0.60583338,2170.202361,0.558517497,3.929269497,4.787509497
3/5/2005,2005,156,0,958.5099194,,1.851677419,1.736485695,2166.614198,0,0.049036,1.975906
3/6/2005,2005,157,0,958.5099194,,1.923967742,1.838830376,2162.8514,10.79,7.2370454,4.0641809
3/7/2005,2005,158,0,958.5099194,,1.998,1.961414092,2158.891986,9.33,6.660933,4.1922555
3/8/2005,2005,159,0,958.5099194,,2.072903226,2.251346715,2154.567736,14.31,10.15319688,6.32381748
3/9/2005,2005,160,0,958.5099194,,2.193967742,2.35491664,2150.018852,17.67,11.86559712,6.67918152
3/10/2005,2005,161,0,958.5099194,,2.544967742,2.38420472,2145.089679,24.11,15.84823632,8.53847472
3/11/2005,2005,162,0,958.5099194,,2.942129032,2.507398976,2139.640151,27.73,18.03622368,9.49833528
3/12/2005,2005,163,0,958.5099194,,3.360193548,2.411027441,2133.86893,29.46,19.0378932,9.8831022
3/13/2005,2005,164,0,958.5099194,,3.459483871,1.072763333,2129.336683,25.74,15.94453608,7.47571068
3/14/2005,2005,165,0,958.5099194,,3.210387097,1.523030451,2124.603265,13.31,8.96670588,5.07971898
3/15/2005,2005,166,0,958.5099194,,2.938645161,1.523732011,2120.140888,12.49,7.72817484,3.61285314
3/16/2005,2005,167,0,958.5099194,,2.859387097,1.281869694,2115.999632,7.653964656,7.65116752,3.95669992
